Ensembl Gene ID	Ensembl Transcript ID	dN	% Identity with respect to query gene	Mouse Ensembl Gene ID	dS
ENSG00000004399	ENST00000505237	0.03860	91	ENSMUSG00000030123	0.94080
ENSG00000213341	ENST00000370397	0.02300	95	ENSMUSG00000025199	0.28530
ENSG00000213341	ENST00000590930	0.02300	95	ENSMUSG00000025199	0.28530
ENSG00000213341	ENST00000588656	0.02300	95	ENSMUSG00000025199	0.28530
ENSG00000213341	ENST00000585551	0.02300	95	ENSMUSG00000025199	0.28530
ENSG00000275774	ENST00000621994				
ENSG00000134532	ENST00000546136	0.01490	97	ENSMUSG00000041540	0.41820
ENSG00000134532	ENST00000451604	0.01490	97	ENSMUSG00000041540	0.41820
ENSG00000134532	ENST00000537393	0.01490	97	ENSMUSG00000041540	0.41820
ENSG00000134532	ENST00000541536	0.01490	97	ENSMUSG00000041540	0.41820
ENSG00000134532	ENST00000396007	0.01490	97	ENSMUSG00000041540	0.41820
ENSG00000134532	ENST00000545921	0.01490	97	ENSMUSG00000041540	0.41820
ENSG00000134532	ENST00000367206	0.01490	97	ENSMUSG00000041540	0.41820
ENSG00000134532	ENST00000535530	0.01490	97	ENSMUSG00000041540	0.41820
ENSG00000134532	ENST00000542241	0.01490	97	ENSMUSG00000041540	0.41820
ENSG00000134532	ENST00000536629	0.01490	97	ENSMUSG00000041540	0.41820
ENSG00000134532	ENST00000536911	0.01490	97	ENSMUSG00000041540	0.41820
ENSG00000134532	ENST00000541847	0.01490	97	ENSMUSG00000041540	0.41820
ENSG00000134532	ENST00000441133	0.01490	97	ENSMUSG00000041540	0.41820
ENSG00000134532	ENST00000538083	0.01490	97	ENSMUSG00000041540	0.41820
ENSG00000134532	ENST00000536850	0.01490	97	ENSMUSG00000041540	0.41820
ENSG00000134532	ENST00000381381	0.01490	97	ENSMUSG00000041540	0.41820
ENSG00000204569	ENST00000376511	0.02330	90	ENSMUSG00000039220	0.51420
ENSG00000204569	ENST00000496955	0.02330	90	ENSMUSG00000039220	0.51420
ENSG00000204569	ENST00000476704	0.02330	90	ENSMUSG00000039220	0.51420
ENSG00000204569	ENST00000461593	0.02330	90	ENSMUSG00000039220	0.51420
ENSG00000204569	ENST00000468181	0.02330	90	ENSMUSG00000039220	0.51420
ENSG00000204569	ENST00000484449	0.02330	90	ENSMUSG00000039220	0.51420
ENSG00000204569	ENST00000473954	0.02330	90	ENSMUSG00000039220	0.51420
ENSG00000177888	ENST00000367405	0.02860	94	ENSMUSG00000033964	0.59020
ENSG00000177888	ENST00000467322	0.02860	94	ENSMUSG00000033964	0.59020
ENSG00000196214	ENST00000439461	0.59720	40	ENSMUSG00000067919	1.79580
ENSG00000196214	ENST00000439461	0.56740	41	ENSMUSG00000062518	1.62630
ENSG00000196214	ENST00000439461	0.59180	39	ENSMUSG00000066009	1.56030
ENSG00000196214	ENST00000439461	0.63830	36	ENSMUSG00000067931	1.63380
ENSG00000196214	ENST00000439461	0.57640	41	ENSMUSG00000096433	1.63870
ENSG00000196214	ENST00000439461	0.55440	42	ENSMUSG00000062743	1.33300
ENSG00000196214	ENST00000439461	0.60350	40	ENSMUSG00000058186	1.64400
ENSG00000196214	ENST00000439461	0.56990	38	ENSMUSG00000057409	1.38590
ENSG00000196214	ENST00000439461	0.56770	43	ENSMUSG00000067928	1.33660
ENSG00000196214	ENST00000439461	0.63560	34	ENSMUSG00000023882	1.40650
ENSG00000196214	ENST00000439461	0.58210	41	ENSMUSG00000086147	1.65770
ENSG00000196214	ENST00000439461	0.57270	41	ENSMUSG00000061544	1.63810
ENSG00000196214	ENST00000439461	0.63040	38	ENSMUSG00000002617	2.04840
ENSG00000196214	ENST00000439461	0.60940	40	ENSMUSG00000051341	1.27690
ENSG00000196214	ENST00000439461	0.60840	38	ENSMUSG00000078498	1.48870
ENSG00000196214	ENST00000439461	0.60450	39	ENSMUSG00000059142	1.58660
ENSG00000196214	ENST00000593703	0.59720	40	ENSMUSG00000067919	1.79580
ENSG00000196214	ENST00000593703	0.56740	41	ENSMUSG00000062518	1.62630
ENSG00000196214	ENST00000593703	0.59180	39	ENSMUSG00000066009	1.56030
ENSG00000196214	ENST00000593703	0.63830	36	ENSMUSG00000067931	1.63380
ENSG00000196214	ENST00000593703	0.57640	41	ENSMUSG00000096433	1.63870
ENSG00000196214	ENST00000593703	0.55440	42	ENSMUSG00000062743	1.33300
ENSG00000196214	ENST00000593703	0.60350	40	ENSMUSG00000058186	1.64400
ENSG00000196214	ENST00000593703	0.56990	38	ENSMUSG00000057409	1.38590
ENSG00000196214	ENST00000593703	0.56770	43	ENSMUSG00000067928	1.33660
ENSG00000196214	ENST00000593703	0.63560	34	ENSMUSG00000023882	1.40650
ENSG00000196214	ENST00000593703	0.58210	41	ENSMUSG00000086147	1.65770
ENSG00000196214	ENST00000593703	0.57270	41	ENSMUSG00000061544	1.63810
ENSG00000196214	ENST00000593703	0.63040	38	ENSMUSG00000002617	2.04840
ENSG00000196214	ENST00000593703	0.60940	40	ENSMUSG00000051341	1.27690
ENSG00000196214	ENST00000593703	0.60840	38	ENSMUSG00000078498	1.48870
ENSG00000196214	ENST00000593703	0.60450	39	ENSMUSG00000059142	1.58660
ENSG00000196214	ENST00000601711	0.59720	40	ENSMUSG00000067919	1.79580
ENSG00000196214	ENST00000601711	0.56740	41	ENSMUSG00000062518	1.62630
ENSG00000196214	ENST00000601711	0.59180	39	ENSMUSG00000066009	1.56030
ENSG00000196214	ENST00000601711	0.63830	36	ENSMUSG00000067931	1.63380
ENSG00000196214	ENST00000601711	0.57640	41	ENSMUSG00000096433	1.63870
ENSG00000196214	ENST00000601711	0.55440	42	ENSMUSG00000062743	1.33300
ENSG00000196214	ENST00000601711	0.60350	40	ENSMUSG00000058186	1.64400
ENSG00000196214	ENST00000601711	0.56990	38	ENSMUSG00000057409	1.38590
ENSG00000196214	ENST00000601711	0.56770	43	ENSMUSG00000067928	1.33660
ENSG00000196214	ENST00000601711	0.63560	34	ENSMUSG00000023882	1.40650
ENSG00000196214	ENST00000601711	0.58210	41	ENSMUSG00000086147	1.65770
ENSG00000196214	ENST00000601711	0.57270	41	ENSMUSG00000061544	1.63810
ENSG00000196214	ENST00000601711	0.63040	38	ENSMUSG00000002617	2.04840
ENSG00000196214	ENST00000601711	0.60940	40	ENSMUSG00000051341	1.27690
ENSG00000196214	ENST00000601711	0.60840	38	ENSMUSG00000078498	1.48870
ENSG00000196214	ENST00000601711	0.60450	39	ENSMUSG00000059142	1.58660
ENSG00000196214	ENST00000599581	0.59720	40	ENSMUSG00000067919	1.79580
ENSG00000196214	ENST00000599581	0.56740	41	ENSMUSG00000062518	1.62630
ENSG00000196214	ENST00000599581	0.59180	39	ENSMUSG00000066009	1.56030
ENSG00000196214	ENST00000599581	0.63830	36	ENSMUSG00000067931	1.63380
ENSG00000196214	ENST00000599581	0.57640	41	ENSMUSG00000096433	1.63870
ENSG00000196214	ENST00000599581	0.55440	42	ENSMUSG00000062743	1.33300
ENSG00000196214	ENST00000599581	0.60350	40	ENSMUSG00000058186	1.64400
ENSG00000196214	ENST00000599581	0.56990	38	ENSMUSG00000057409	1.38590
ENSG00000196214	ENST00000599581	0.56770	43	ENSMUSG00000067928	1.33660
ENSG00000196214	ENST00000599581	0.63560	34	ENSMUSG00000023882	1.40650
ENSG00000196214	ENST00000599581	0.58210	41	ENSMUSG00000086147	1.65770
ENSG00000196214	ENST00000599581	0.57270	41	ENSMUSG00000061544	1.63810
ENSG00000196214	ENST00000599581	0.63040	38	ENSMUSG00000002617	2.04840
ENSG00000196214	ENST00000599581	0.60940	40	ENSMUSG00000051341	1.27690
ENSG00000196214	ENST00000599581	0.60840	38	ENSMUSG00000078498	1.48870
ENSG00000196214	ENST00000599581	0.60450	39	ENSMUSG00000059142	1.58660
ENSG00000196214	ENST00000600821	0.59720	40	ENSMUSG00000067919	1.79580
ENSG00000196214	ENST00000600821	0.56740	41	ENSMUSG00000062518	1.62630
ENSG00000196214	ENST00000600821	0.59180	39	ENSMUSG00000066009	1.56030
ENSG00000196214	ENST00000600821	0.63830	36	ENSMUSG00000067931	1.63380
ENSG00000196214	ENST00000600821	0.57640	41	ENSMUSG00000096433	1.63870
ENSG00000196214	ENST00000600821	0.55440	42	ENSMUSG00000062743	1.33300
ENSG00000196214	ENST00000600821	0.60350	40	ENSMUSG00000058186	1.64400
ENSG00000196214	ENST00000600821	0.56990	38	ENSMUSG00000057409	1.38590
ENSG00000196214	ENST00000600821	0.56770	43	ENSMUSG00000067928	1.33660
ENSG00000196214	ENST00000600821	0.63560	34	ENSMUSG00000023882	1.40650
ENSG00000196214	ENST00000600821	0.58210	41	ENSMUSG00000086147	1.65770
ENSG00000196214	ENST00000600821	0.57270	41	ENSMUSG00000061544	1.63810
ENSG00000196214	ENST00000600821	0.63040	38	ENSMUSG00000002617	2.04840
ENSG00000196214	ENST00000600821	0.60940	40	ENSMUSG00000051341	1.27690
ENSG00000196214	ENST00000600821	0.60840	38	ENSMUSG00000078498	1.48870
ENSG00000196214	ENST00000600821	0.60450	39	ENSMUSG00000059142	1.58660
ENSG00000196214	ENST00000595149	0.59720	40	ENSMUSG00000067919	1.79580
ENSG00000196214	ENST00000595149	0.56740	41	ENSMUSG00000062518	1.62630
ENSG00000196214	ENST00000595149	0.59180	39	ENSMUSG00000066009	1.56030
ENSG00000196214	ENST00000595149	0.63830	36	ENSMUSG00000067931	1.63380
ENSG00000196214	ENST00000595149	0.57640	41	ENSMUSG00000096433	1.63870
ENSG00000196214	ENST00000595149	0.55440	42	ENSMUSG00000062743	1.33300
ENSG00000196214	ENST00000595149	0.60350	40	ENSMUSG00000058186	1.64400
ENSG00000196214	ENST00000595149	0.56990	38	ENSMUSG00000057409	1.38590
ENSG00000196214	ENST00000595149	0.56770	43	ENSMUSG00000067928	1.33660
ENSG00000196214	ENST00000595149	0.63560	34	ENSMUSG00000023882	1.40650
ENSG00000196214	ENST00000595149	0.58210	41	ENSMUSG00000086147	1.65770
ENSG00000196214	ENST00000595149	0.57270	41	ENSMUSG00000061544	1.63810
ENSG00000196214	ENST00000595149	0.63040	38	ENSMUSG00000002617	2.04840
ENSG00000196214	ENST00000595149	0.60940	40	ENSMUSG00000051341	1.27690
ENSG00000196214	ENST00000595149	0.60840	38	ENSMUSG00000078498	1.48870
ENSG00000196214	ENST00000595149	0.60450	39	ENSMUSG00000059142	1.58660
ENSG00000196214	ENST00000595000	0.59720	40	ENSMUSG00000067919	1.79580
ENSG00000196214	ENST00000595000	0.56740	41	ENSMUSG00000062518	1.62630
ENSG00000196214	ENST00000595000	0.59180	39	ENSMUSG00000066009	1.56030
ENSG00000196214	ENST00000595000	0.63830	36	ENSMUSG00000067931	1.63380
ENSG00000196214	ENST00000595000	0.57640	41	ENSMUSG00000096433	1.63870
ENSG00000196214	ENST00000595000	0.55440	42	ENSMUSG00000062743	1.33300
ENSG00000196214	ENST00000595000	0.60350	40	ENSMUSG00000058186	1.64400
ENSG00000196214	ENST00000595000	0.56990	38	ENSMUSG00000057409	1.38590
ENSG00000196214	ENST00000595000	0.56770	43	ENSMUSG00000067928	1.33660
ENSG00000196214	ENST00000595000	0.63560	34	ENSMUSG00000023882	1.40650
ENSG00000196214	ENST00000595000	0.58210	41	ENSMUSG00000086147	1.65770
ENSG00000196214	ENST00000595000	0.57270	41	ENSMUSG00000061544	1.63810
ENSG00000196214	ENST00000595000	0.63040	38	ENSMUSG00000002617	2.04840
ENSG00000196214	ENST00000595000	0.60940	40	ENSMUSG00000051341	1.27690
ENSG00000196214	ENST00000595000	0.60840	38	ENSMUSG00000078498	1.48870
ENSG00000196214	ENST00000595000	0.60450	39	ENSMUSG00000059142	1.58660
ENSG00000196214	ENST00000593612	0.59720	40	ENSMUSG00000067919	1.79580
ENSG00000196214	ENST00000593612	0.56740	41	ENSMUSG00000062518	1.62630
ENSG00000196214	ENST00000593612	0.59180	39	ENSMUSG00000066009	1.56030
ENSG00000196214	ENST00000593612	0.63830	36	ENSMUSG00000067931	1.63380
ENSG00000196214	ENST00000593612	0.57640	41	ENSMUSG00000096433	1.63870
ENSG00000196214	ENST00000593612	0.55440	42	ENSMUSG00000062743	1.33300
ENSG00000196214	ENST00000593612	0.60350	40	ENSMUSG00000058186	1.64400
ENSG00000196214	ENST00000593612	0.56990	38	ENSMUSG00000057409	1.38590
ENSG00000196214	ENST00000593612	0.56770	43	ENSMUSG00000067928	1.33660
ENSG00000196214	ENST00000593612	0.63560	34	ENSMUSG00000023882	1.40650
ENSG00000196214	ENST00000593612	0.58210	41	ENSMUSG00000086147	1.65770
ENSG00000196214	ENST00000593612	0.57270	41	ENSMUSG00000061544	1.63810
ENSG00000196214	ENST00000593612	0.63040	38	ENSMUSG00000002617	2.04840
ENSG00000196214	ENST00000593612	0.60940	40	ENSMUSG00000051341	1.27690
ENSG00000196214	ENST00000593612	0.60840	38	ENSMUSG00000078498	1.48870
ENSG00000196214	ENST00000593612	0.60450	39	ENSMUSG00000059142	1.58660
ENSG00000196214	ENST00000600016	0.59720	40	ENSMUSG00000067919	1.79580
ENSG00000196214	ENST00000600016	0.56740	41	ENSMUSG00000062518	1.62630
ENSG00000196214	ENST00000600016	0.59180	39	ENSMUSG00000066009	1.56030
ENSG00000196214	ENST00000600016	0.63830	36	ENSMUSG00000067931	1.63380
ENSG00000196214	ENST00000600016	0.57640	41	ENSMUSG00000096433	1.63870
ENSG00000196214	ENST00000600016	0.55440	42	ENSMUSG00000062743	1.33300
ENSG00000196214	ENST00000600016	0.60350	40	ENSMUSG00000058186	1.64400
ENSG00000196214	ENST00000600016	0.56990	38	ENSMUSG00000057409	1.38590
ENSG00000196214	ENST00000600016	0.56770	43	ENSMUSG00000067928	1.33660
ENSG00000196214	ENST00000600016	0.63560	34	ENSMUSG00000023882	1.40650
ENSG00000196214	ENST00000600016	0.58210	41	ENSMUSG00000086147	1.65770
ENSG00000196214	ENST00000600016	0.57270	41	ENSMUSG00000061544	1.63810
ENSG00000196214	ENST00000600016	0.63040	38	ENSMUSG00000002617	2.04840
ENSG00000196214	ENST00000600016	0.60940	40	ENSMUSG00000051341	1.27690
ENSG00000196214	ENST00000600016	0.60840	38	ENSMUSG00000078498	1.48870
ENSG00000196214	ENST00000600016	0.60450	39	ENSMUSG00000059142	1.58660
ENSG00000168036	ENST00000426215	0.00060	100	ENSMUSG00000006932	0.45150
ENSG00000168036	ENST00000405570	0.00060	100	ENSMUSG00000006932	0.45150
ENSG00000168036	ENST00000433400	0.00060	100	ENSMUSG00000006932	0.45150
ENSG00000168036	ENST00000431914	0.00060	100	ENSMUSG00000006932	0.45150
ENSG00000168036	ENST00000396183	0.00060	100	ENSMUSG00000006932	0.45150
ENSG00000168036	ENST00000349496	0.00060	100	ENSMUSG00000006932	0.45150
ENSG00000168036	ENST00000453024	0.00060	100	ENSMUSG00000006932	0.45150
ENSG00000168036	ENST00000396185	0.00060	100	ENSMUSG00000006932	0.45150
ENSG00000168036	ENST00000450969	0.00060	100	ENSMUSG00000006932	0.45150
ENSG00000168036	ENST00000441708	0.00060	100	ENSMUSG00000006932	0.45150
ENSG00000168036	ENST00000488914	0.00060	100	ENSMUSG00000006932	0.45150
ENSG00000168036	ENST00000465552	0.00060	100	ENSMUSG00000006932	0.45150
ENSG00000168036	ENST00000482042	0.00060	100	ENSMUSG00000006932	0.45150
ENSG00000168036	ENST00000485265	0.00060	100	ENSMUSG00000006932	0.45150
ENSG00000168036	ENST00000471014	0.00060	100	ENSMUSG00000006932	0.45150
ENSG00000205922	ENST00000382349	0.02950	92	ENSMUSG00000045518	1.30570
ENSG00000011243	ENST00000397410	0.04730	91	ENSMUSG00000002625	0.52670
ENSG00000011243	ENST00000609519	0.04730	91	ENSMUSG00000002625	0.52670
ENSG00000011243	ENST00000595465	0.04730	91	ENSMUSG00000002625	0.52670
ENSG00000011243	ENST00000594594	0.04730	91	ENSMUSG00000002625	0.52670
ENSG00000011243	ENST00000593845	0.04730	91	ENSMUSG00000002625	0.52670
ENSG00000011243	ENST00000600065	0.04730	91	ENSMUSG00000002625	0.52670
ENSG00000011243	ENST00000595087	0.04730	91	ENSMUSG00000002625	0.52670
ENSG00000011243	ENST00000595879	0.04730	91	ENSMUSG00000002625	0.52670
ENSG00000011243	ENST00000596750	0.04730	91	ENSMUSG00000002625	0.52670
ENSG00000011243	ENST00000594893	0.04730	91	ENSMUSG00000002625	0.52670
ENSG00000011243	ENST00000598292	0.04730	91	ENSMUSG00000002625	0.52670
ENSG00000011243	ENST00000595136	0.04730	91	ENSMUSG00000002625	0.52670
ENSG00000011243	ENST00000599137	0.04730	91	ENSMUSG00000002625	0.52670
ENSG00000011243	ENST00000599488	0.04730	91	ENSMUSG00000002625	0.52670
ENSG00000011243	ENST00000596213	0.04730	91	ENSMUSG00000002625	0.52670
ENSG00000011243	ENST00000597994	0.04730	91	ENSMUSG00000002625	0.52670
ENSG00000011243	ENST00000596195	0.04730	91	ENSMUSG00000002625	0.52670
ENSG00000011243	ENST00000600247	0.04730	91	ENSMUSG00000002625	0.52670
ENSG00000011243	ENST00000595067	0.04730	91	ENSMUSG00000002625	0.52670
ENSG00000011243	ENST00000601147	0.04730	91	ENSMUSG00000002625	0.52670
ENSG00000239713	ENST00000407997				
ENSG00000239713	ENST00000463934				
ENSG00000239713	ENST00000480000				
ENSG00000239713	ENST00000461827				
ENSG00000239713	ENST00000486357				
ENSG00000239713	ENST00000494150				
ENSG00000239713	ENST00000481958				
ENSG00000239713	ENST00000452957				
ENSG00000154920	ENST00000338165	0.20430	68	ENSMUSG00000039055	0.49210
ENSG00000154920	ENST00000511711	0.20430	68	ENSMUSG00000039055	0.49210
ENSG00000154920	ENST00000511519	0.20430	68	ENSMUSG00000039055	0.49210
ENSG00000154920	ENST00000510007	0.20430	68	ENSMUSG00000039055	0.49210
ENSG00000154920	ENST00000511648	0.20430	68	ENSMUSG00000039055	0.49210
ENSG00000154920	ENST00000510246	0.20430	68	ENSMUSG00000039055	0.49210
ENSG00000154920	ENST00000513077	0.20430	68	ENSMUSG00000039055	0.49210
ENSG00000154920	ENST00000514211	0.20430	68	ENSMUSG00000039055	0.49210
ENSG00000154920	ENST00000507616	0.20430	68	ENSMUSG00000039055	0.49210
ENSG00000154920	ENST00000393271	0.20430	68	ENSMUSG00000039055	0.49210
ENSG00000197020	ENST00000358296	0.42510	41	ENSMUSG00000042063	1.03080
ENSG00000197020	ENST00000305570	0.42510	41	ENSMUSG00000042063	1.03080
ENSG00000197020	ENST00000594401	0.42510	41	ENSMUSG00000042063	1.03080
ENSG00000197020	ENST00000598026	0.42510	41	ENSMUSG00000042063	1.03080
ENSG00000197020	ENST00000596452	0.42510	41	ENSMUSG00000042063	1.03080
ENSG00000197020	ENST00000608416	0.42510	41	ENSMUSG00000042063	1.03080
ENSG00000103326	ENST00000562370	0.05840	88	ENSMUSG00000037326	1.14370
ENSG00000103326	ENST00000567216	0.05840	88	ENSMUSG00000037326	1.14370
ENSG00000103326	ENST00000568988	0.05840	88	ENSMUSG00000037326	1.14370
ENSG00000103326	ENST00000219611	0.05840	88	ENSMUSG00000037326	1.14370
ENSG00000103326	ENST00000568402	0.05840	88	ENSMUSG00000037326	1.14370
ENSG00000103326	ENST00000565010	0.05840	88	ENSMUSG00000037326	1.14370
ENSG00000103326	ENST00000566977	0.05840	88	ENSMUSG00000037326	1.14370
ENSG00000124191	ENST00000341197	0.05420	88	ENSMUSG00000074607	0.57060
ENSG00000124191	ENST00000423191	0.05420	88	ENSMUSG00000074607	0.57060
ENSG00000124191	ENST00000372999	0.05420	88	ENSMUSG00000074607	0.57060
ENSG00000124191	ENST00000358131	0.05420	88	ENSMUSG00000074607	0.57060
ENSG00000124191	ENST00000435864	0.05420	88	ENSMUSG00000074607	0.57060
ENSG00000124191	ENST00000413823	0.05420	88	ENSMUSG00000074607	0.57060
ENSG00000100558	ENST00000216446	0.02180	95	ENSMUSG00000021118	0.49470
ENSG00000100558	ENST00000556532	0.02180	95	ENSMUSG00000021118	0.49470
ENSG00000100558	ENST00000555803	0.02180	95	ENSMUSG00000021118	0.49470
ENSG00000100558	ENST00000554395	0.02180	95	ENSMUSG00000021118	0.49470
ENSG00000100558	ENST00000553387	0.02180	95	ENSMUSG00000021118	0.49470
ENSG00000100558	ENST00000557388	0.02180	95	ENSMUSG00000021118	0.49470
ENSG00000143013	ENST00000370544	0.00000	100	ENSMUSG00000028266	0.18740
ENSG00000143013	ENST00000495705	0.00000	100	ENSMUSG00000028266	0.18740
ENSG00000143013	ENST00000370542	0.00000	100	ENSMUSG00000028266	0.18740
ENSG00000143013	ENST00000489303	0.00000	100	ENSMUSG00000028266	0.18740
ENSG00000089335	ENST00000512455				
ENSG00000089335	ENST00000502743				
ENSG00000089335	ENST00000509528				
ENSG00000089335	ENST00000506901				
ENSG00000089335	ENST00000457781				
ENSG00000089335	ENST00000505163				
ENSG00000089335	ENST00000505242				
ENSG00000089335	ENST00000423823				
ENSG00000089335	ENST00000507959				
ENSG00000089335	ENST00000510002				
ENSG00000089335	ENST00000446502				
ENSG00000089335	ENST00000505365				
ENSG00000089335	ENST00000509196				
ENSG00000089335	ENST00000613363				
ENSG00000182968	ENST00000330949	0.00200	99	ENSMUSG00000096014	0.76950
ENSG00000179930	ENST00000339948	0.18970	64	ENSMUSG00000066797	0.93480
ENSG00000010818	ENST00000367604	0.06270	87	ENSMUSG00000015501	0.54910
ENSG00000010818	ENST00000012134	0.06270	87	ENSMUSG00000015501	0.54910
ENSG00000010818	ENST00000474532	0.06270	87	ENSMUSG00000015501	0.54910
ENSG00000010818	ENST00000367603	0.06270	87	ENSMUSG00000015501	0.54910
ENSG00000152433	ENST00000595335				
ENSG00000152433	ENST00000282282				
ENSG00000152433	ENST00000599604				
ENSG00000152433	ENST00000597567				
ENSG00000137871	ENST00000558067	0.13060	76	ENSMUSG00000038535	0.45710
ENSG00000137871	ENST00000559237	0.13060	76	ENSMUSG00000038535	0.45710
ENSG00000137871	ENST00000267807	0.13060	76	ENSMUSG00000038535	0.45710
ENSG00000137871	ENST00000559446	0.13060	76	ENSMUSG00000038535	0.45710
ENSG00000137871	ENST00000559182	0.13060	76	ENSMUSG00000038535	0.45710
ENSG00000137871	ENST00000560388	0.13060	76	ENSMUSG00000038535	0.45710
ENSG00000137871	ENST00000560002	0.13060	76	ENSMUSG00000038535	0.45710
ENSG00000137871	ENST00000559000	0.13060	76	ENSMUSG00000038535	0.45710
ENSG00000137871	ENST00000558002	0.13060	76	ENSMUSG00000038535	0.45710
ENSG00000137871	ENST00000560121	0.13060	76	ENSMUSG00000038535	0.45710
ENSG00000137871	ENST00000561126	0.13060	76	ENSMUSG00000038535	0.45710
ENSG00000137871	ENST00000558320	0.13060	76	ENSMUSG00000038535	0.45710
ENSG00000137871	ENST00000559352	0.13060	76	ENSMUSG00000038535	0.45710
ENSG00000137871	ENST00000560298	0.13060	76	ENSMUSG00000038535	0.45710
ENSG00000137871	ENST00000559920	0.13060	76	ENSMUSG00000038535	0.45710
ENSG00000137871	ENST00000561122	0.13060	76	ENSMUSG00000038535	0.45710
ENSG00000137871	ENST00000560587	0.13060	76	ENSMUSG00000038535	0.45710
ENSG00000105750	ENST00000597314	0.41600	39	ENSMUSG00000042063	1.07560
ENSG00000105750	ENST00000601924	0.41600	39	ENSMUSG00000042063	1.07560
ENSG00000105750	ENST00000300540	0.41600	39	ENSMUSG00000042063	1.07560
ENSG00000105750	ENST00000595854	0.41600	39	ENSMUSG00000042063	1.07560
ENSG00000105750	ENST00000601284	0.41600	39	ENSMUSG00000042063	1.07560
ENSG00000105750	ENST00000328178	0.41600	39	ENSMUSG00000042063	1.07560
ENSG00000105750	ENST00000599885	0.41600	39	ENSMUSG00000042063	1.07560
ENSG00000105750	ENST00000596476	0.41600	39	ENSMUSG00000042063	1.07560
ENSG00000105750	ENST00000345030	0.41600	39	ENSMUSG00000042063	1.07560
ENSG00000105750	ENST00000599064	0.41600	39	ENSMUSG00000042063	1.07560
ENSG00000105750	ENST00000596534	0.41600	39	ENSMUSG00000042063	1.07560
ENSG00000105750	ENST00000598862	0.41600	39	ENSMUSG00000042063	1.07560
ENSG00000105750	ENST00000595742	0.41600	39	ENSMUSG00000042063	1.07560
ENSG00000105750	ENST00000601023	0.41600	39	ENSMUSG00000042063	1.07560
ENSG00000117713	ENST00000324856	0.01660	96	ENSMUSG00000007880	0.23290
