Ensembl Gene ID	Ensembl Transcript ID	dN	dS	Chromosome Name	Chimpanzee Ensembl Gene ID	% Identity with respect to query gene
ENSG00000149311	ENST00000525012	0.00310	0.00840	11	ENSPTRG00000004250	62
ENSG00000149311	ENST00000533526	0.00310	0.00840	11	ENSPTRG00000004250	62
ENSG00000149311	ENST00000419286	0.00310	0.00840	11	ENSPTRG00000004250	62
ENSG00000149311	ENST00000533733	0.00310	0.00840	11	ENSPTRG00000004250	62
ENSG00000149311	ENST00000524792	0.00310	0.00840	11	ENSPTRG00000004250	62
ENSG00000149311	ENST00000531525	0.00310	0.00840	11	ENSPTRG00000004250	62
ENSG00000149311	ENST00000531957	0.00310	0.00840	11	ENSPTRG00000004250	62
ENSG00000149311	ENST00000533690	0.00310	0.00840	11	ENSPTRG00000004250	62
ENSG00000149311	ENST00000534625	0.00310	0.00840	11	ENSPTRG00000004250	62
ENSG00000149311	ENST00000529588	0.00310	0.00840	11	ENSPTRG00000004250	62
ENSG00000149311	ENST00000532765	0.00310	0.00840	11	ENSPTRG00000004250	62
ENSG00000149311	ENST00000525537	0.00310	0.00840	11	ENSPTRG00000004250	62
ENSG00000149311	ENST00000527389	0.00310	0.00840	11	ENSPTRG00000004250	62
ENSG00000149311	ENST00000533979	0.00310	0.00840	11	ENSPTRG00000004250	62
ENSG00000149311	ENST00000525056	0.00310	0.00840	11	ENSPTRG00000004250	62
ENSG00000149311	ENST00000525178	0.00310	0.00840	11	ENSPTRG00000004250	62
ENSG00000149311	ENST00000527181	0.00310	0.00840	11	ENSPTRG00000004250	62
ENSG00000149311	ENST00000278616	0.00310	0.00840	11	ENSPTRG00000004250	62
ENSG00000196967	ENST00000587817			19		
ENSG00000196967	ENST00000588723			19		
ENSG00000196967	ENST00000292841			19		
ENSG00000196967	ENST00000392157			19		
ENSG00000196967	ENST00000588354			19		
ENSG00000196967	ENST00000356958			19		
ENSG00000019549	ENST00000396822	0.00000	0.00670	8	ENSPTRG00000020235	100
ENSG00000019549	ENST00000020945	0.00000	0.00670	8	ENSPTRG00000020235	100
ENSG00000116525	ENST00000291416	0.00250	0.05090	1	ENSPTRG00000000502	99
ENSG00000116525	ENST00000543586	0.00250	0.05090	1	ENSPTRG00000000502	99
ENSG00000116525	ENST00000485148	0.00250	0.05090	1	ENSPTRG00000000502	99
ENSG00000116525	ENST00000486583	0.00250	0.05090	1	ENSPTRG00000000502	99
ENSG00000109320	ENST00000226574	0.00000	0.00880	4	ENSPTRG00000016320	100
ENSG00000109320	ENST00000394820	0.00000	0.00880	4	ENSPTRG00000016320	100
ENSG00000109320	ENST00000511926	0.00000	0.00880	4	ENSPTRG00000016320	100
ENSG00000109320	ENST00000507079	0.00000	0.00880	4	ENSPTRG00000016320	100
ENSG00000109320	ENST00000505458	0.00000	0.00880	4	ENSPTRG00000016320	100
ENSG00000109320	ENST00000509165	0.00000	0.00880	4	ENSPTRG00000016320	100
ENSG00000109320	ENST00000513803	0.00000	0.00880	4	ENSPTRG00000016320	100
ENSG00000109320	ENST00000502367	0.00000	0.00880	4	ENSPTRG00000016320	100
ENSG00000109320	ENST00000510638	0.00000	0.00880	4	ENSPTRG00000016320	100
ENSG00000109320	ENST00000600343	0.00000	0.00880	4	ENSPTRG00000016320	100
ENSG00000109320	ENST00000508584	0.00000	0.00880	4	ENSPTRG00000016320	100
ENSG00000109320	ENST00000504044	0.00000	0.00880	4	ENSPTRG00000016320	100
ENSG00000213762	ENST00000597975	0.01630	0.04170	19	ENSPTRG00000033996	97
ENSG00000213762	ENST00000600344	0.01630	0.04170	19	ENSPTRG00000033996	97
ENSG00000213762	ENST00000396161	0.01630	0.04170	19	ENSPTRG00000033996	97
ENSG00000213762	ENST00000600883	0.01630	0.04170	19	ENSPTRG00000033996	97
ENSG00000213762	ENST00000622676	0.01630	0.04170	19	ENSPTRG00000033996	97
ENSG00000007080	ENST00000445755	0.00000	0.02140	19	ENSPTRG00000010688	100
ENSG00000007080	ENST00000602080	0.00000	0.02140	19	ENSPTRG00000010688	100
ENSG00000007080	ENST00000597436	0.00000	0.02140	19	ENSPTRG00000010688	100
ENSG00000007080	ENST00000596123	0.00000	0.02140	19	ENSPTRG00000010688	100
ENSG00000132964	ENST00000381527	0.00000	0.01180	13	ENSPTRG00000005724	100
ENSG00000132964	ENST00000477290	0.00000	0.01180	13	ENSPTRG00000005724	100
ENSG00000132964	ENST00000465820	0.00000	0.01180	13	ENSPTRG00000005724	100
ENSG00000132964	ENST00000477277	0.00000	0.01180	13	ENSPTRG00000005724	100
ENSG00000132964	ENST00000480323	0.00000	0.01180	13	ENSPTRG00000005724	100
ENSG00000132964	ENST00000536792	0.00000	0.01180	13	ENSPTRG00000005724	100
ENSG00000169131	ENST00000335815	0.00850	0.03240	5	ENSPTRG00000017606	98
ENSG00000169131	ENST00000520331	0.00850	0.03240	5	ENSPTRG00000017606	98
ENSG00000169131	ENST00000518048	0.00850	0.03240	5	ENSPTRG00000017606	98
ENSG00000011451	ENST00000263381	0.05820	0.09440	19	ENSPTRG00000010622	91
ENSG00000011451	ENST00000599910	0.05820	0.09440	19	ENSPTRG00000010622	91
ENSG00000011451	ENST00000599686	0.05820	0.09440	19	ENSPTRG00000010622	91
ENSG00000011451	ENST00000600632	0.05820	0.09440	19	ENSPTRG00000010622	91
ENSG00000011451	ENST00000595214	0.05820	0.09440	19	ENSPTRG00000010622	91
ENSG00000011451	ENST00000596159	0.05820	0.09440	19	ENSPTRG00000010622	91
ENSG00000011451	ENST00000389282	0.05820	0.09440	19	ENSPTRG00000010622	91
ENSG00000011451	ENST00000545156	0.05820	0.09440	19	ENSPTRG00000010622	91
ENSG00000162407	ENST00000371250	0.02600	0.08110	1	ENSPTRG00000000787	95
ENSG00000162407	ENST00000472957	0.02600	0.08110	1	ENSPTRG00000000787	95
ENSG00000162407	ENST00000459962	0.02600	0.08110	1	ENSPTRG00000000787	95
ENSG00000162407	ENST00000461655	0.02600	0.08110	1	ENSPTRG00000000787	95
ENSG00000162407	ENST00000476206	0.02600	0.08110	1	ENSPTRG00000000787	95
ENSG00000107485	ENST00000481743	0.00090	0.03350	10	ENSPTRG00000023695	100
ENSG00000107485	ENST00000379328	0.00090	0.03350	10	ENSPTRG00000023695	100
ENSG00000107485	ENST00000346208	0.00090	0.03350	10	ENSPTRG00000023695	100
ENSG00000107485	ENST00000461472	0.00090	0.03350	10	ENSPTRG00000023695	100
ENSG00000136870	ENST00000374861	0.00000	0.00170	9	ENSPTRG00000021200	100
ENSG00000136870	ENST00000339664	0.00000	0.00170	9	ENSPTRG00000021200	100
ENSG00000136870	ENST00000259395	0.00000	0.00170	9	ENSPTRG00000021200	100
ENSG00000136870	ENST00000615466	0.00000	0.00170	9	ENSPTRG00000021200	100
ENSG00000135365	ENST00000527401	0.00000	0.00260	11	ENSPTRG00000003542	100
ENSG00000135365	ENST00000323180	0.00000	0.00260	11	ENSPTRG00000003542	100
ENSG00000135365	ENST00000530587	0.00000	0.00260	11	ENSPTRG00000003542	100
ENSG00000135365	ENST00000418153	0.00000	0.00260	11	ENSPTRG00000003542	100
ENSG00000135365	ENST00000525676	0.00000	0.00260	11	ENSPTRG00000003542	100
ENSG00000135365	ENST00000532028	0.00000	0.00260	11	ENSPTRG00000003542	100
ENSG00000135365	ENST00000534724	0.00000	0.00260	11	ENSPTRG00000003542	100
ENSG00000135365	ENST00000527753	0.00000	0.00260	11	ENSPTRG00000003542	100
ENSG00000135365	ENST00000534766	0.00000	0.00260	11	ENSPTRG00000003542	100
ENSG00000135365	ENST00000532883	0.00000	0.00260	11	ENSPTRG00000003542	100
ENSG00000135365	ENST00000525679	0.00000	0.00260	11	ENSPTRG00000003542	100
ENSG00000135365	ENST00000524497	0.00000	0.00260	11	ENSPTRG00000003542	100
ENSG00000135365	ENST00000531959	0.00000	0.00260	11	ENSPTRG00000003542	100
ENSG00000135365	ENST00000529734	0.00000	0.00260	11	ENSPTRG00000003542	100
ENSG00000135365	ENST00000529782	0.00000	0.00260	11	ENSPTRG00000003542	100
ENSG00000135365	ENST00000533757	0.00000	0.00260	11	ENSPTRG00000003542	100
ENSG00000135365	ENST00000525438	0.00000	0.00260	11	ENSPTRG00000003542	100
ENSG00000135365	ENST00000527782	0.00000	0.00260	11	ENSPTRG00000003542	100
ENSG00000135365	ENST00000532010	0.00000	0.00260	11	ENSPTRG00000003542	100
ENSG00000135365	ENST00000528893	0.00000	0.00260	11	ENSPTRG00000003542	100
ENSG00000135365	ENST00000530312	0.00000	0.00260	11	ENSPTRG00000003542	100
ENSG00000197372	ENST00000601935	0.00230	0.01320	19	ENSPTRG00000022567	99
ENSG00000197372	ENST00000600313	0.00230	0.01320	19	ENSPTRG00000022567	99
ENSG00000197372	ENST00000596211	0.00230	0.01320	19	ENSPTRG00000022567	99
ENSG00000197372	ENST00000359788	0.00230	0.01320	19	ENSPTRG00000022567	99
ENSG00000197372	ENST00000600299	0.00230	0.01320	19	ENSPTRG00000022567	99
ENSG00000197372	ENST00000599535	0.00230	0.01320	19	ENSPTRG00000022567	99
ENSG00000197372	ENST00000597074	0.00230	0.01320	19	ENSPTRG00000022567	99
ENSG00000197372	ENST00000601010	0.00230	0.01320	19	ENSPTRG00000022567	99
ENSG00000197372	ENST00000599168	0.00230	0.01320	19	ENSPTRG00000022567	99
ENSG00000152193	ENST00000282003	0.00180	0.00760	13	ENSPTRG00000005948	100
ENSG00000101255	ENST00000615226	0.02290	0.06070	20	ENSPTRG00000013143	95
ENSG00000101255	ENST00000217233	0.02290	0.06070	20	ENSPTRG00000013143	95
ENSG00000101255	ENST00000449710	0.02290	0.06070	20	ENSPTRG00000013143	95
ENSG00000101255	ENST00000422053	0.02290	0.06070	20	ENSPTRG00000013143	95
ENSG00000068903	ENST00000479290	0.00640	0.05320	19	ENSPTRG00000010945	99
ENSG00000068903	ENST00000462654	0.00640	0.05320	19	ENSPTRG00000010945	99
ENSG00000068903	ENST00000249396	0.00640	0.05320	19	ENSPTRG00000010945	99
ENSG00000068903	ENST00000392081	0.00640	0.05320	19	ENSPTRG00000010945	99
ENSG00000068903	ENST00000496069	0.00640	0.05320	19	ENSPTRG00000010945	99
ENSG00000068903	ENST00000414941	0.00640	0.05320	19	ENSPTRG00000010945	99
ENSG00000068903	ENST00000420440	0.00640	0.05320	19	ENSPTRG00000010945	99
ENSG00000068903	ENST00000443898	0.00640	0.05320	19	ENSPTRG00000010945	99
ENSG00000068903	ENST00000407552	0.00640	0.05320	19	ENSPTRG00000010945	99
ENSG00000068903	ENST00000381766	0.00640	0.05320	19	ENSPTRG00000010945	99
ENSG00000068903	ENST00000491960	0.00640	0.05320	19	ENSPTRG00000010945	99
ENSG00000068903	ENST00000476771	0.00640	0.05320	19	ENSPTRG00000010945	99
ENSG00000068903	ENST00000451193	0.00640	0.05320	19	ENSPTRG00000010945	99
ENSG00000068903	ENST00000423526	0.00640	0.05320	19	ENSPTRG00000010945	99
ENSG00000068903	ENST00000437828	0.00640	0.05320	19	ENSPTRG00000010945	99
ENSG00000068903	ENST00000447739	0.00640	0.05320	19	ENSPTRG00000010945	99
ENSG00000068903	ENST00000481381	0.00640	0.05320	19	ENSPTRG00000010945	99
ENSG00000068903	ENST00000358931	0.00640	0.05320	19	ENSPTRG00000010945	99
ENSG00000068903	ENST00000620437	0.00640	0.05320	19	ENSPTRG00000010945	99
ENSG00000068903	ENST00000613542	0.00640	0.05320	19	ENSPTRG00000010945	99
ENSG00000158773	ENST00000368020	0.00150	0.00440	1	ENSPTRG00000001565	100
ENSG00000158773	ENST00000368021	0.00150	0.00440	1	ENSPTRG00000001565	100
ENSG00000158773	ENST00000472217	0.00150	0.00440	1	ENSPTRG00000001565	100
ENSG00000158773	ENST00000368019	0.00150	0.00440	1	ENSPTRG00000001565	100
ENSG00000158773	ENST00000473969	0.00150	0.00440	1	ENSPTRG00000001565	100
ENSG00000158773	ENST00000528768	0.00150	0.00440	1	ENSPTRG00000001565	100
ENSG00000158773	ENST00000531842	0.00150	0.00440	1	ENSPTRG00000001565	100
ENSG00000158773	ENST00000496363	0.00150	0.00440	1	ENSPTRG00000001565	100
ENSG00000158773	ENST00000491629	0.00150	0.00440	1	ENSPTRG00000001565	100
ENSG00000158773	ENST00000534633	0.00150	0.00440	1	ENSPTRG00000001565	100
ENSG00000158773	ENST00000529476	0.00150	0.00440	1	ENSPTRG00000001565	100
ENSG00000115163	ENST00000475662	0.00000	0.05510	2	ENSPTRG00000011740	99
ENSG00000115163	ENST00000335756	0.00000	0.05510	2	ENSPTRG00000011740	99
ENSG00000115163	ENST00000472719	0.00000	0.05510	2	ENSPTRG00000011740	99
ENSG00000115163	ENST00000233505	0.00000	0.05510	2	ENSPTRG00000011740	99
ENSG00000115163	ENST00000419525	0.00000	0.05510	2	ENSPTRG00000011740	99
ENSG00000115163	ENST00000460030	0.00000	0.05510	2	ENSPTRG00000011740	99
ENSG00000122008	ENST00000241436	0.00350	0.00690	5	ENSPTRG00000016997	99
ENSG00000122008	ENST00000503479	0.00350	0.00690	5	ENSPTRG00000016997	99
ENSG00000122008	ENST00000510815	0.00350	0.00690	5	ENSPTRG00000016997	99
ENSG00000122008	ENST00000506928	0.00350	0.00690	5	ENSPTRG00000016997	99
ENSG00000122008	ENST00000505774	0.00350	0.00690	5	ENSPTRG00000016997	99
ENSG00000122008	ENST00000514296	0.00350	0.00690	5	ENSPTRG00000016997	99
ENSG00000122008	ENST00000508867	0.00350	0.00690	5	ENSPTRG00000016997	99
ENSG00000122008	ENST00000515295	0.00350	0.00690	5	ENSPTRG00000016997	99
ENSG00000122008	ENST00000514141	0.00350	0.00690	5	ENSPTRG00000016997	99
ENSG00000122008	ENST00000511527	0.00350	0.00690	5	ENSPTRG00000016997	99
ENSG00000122008	ENST00000504026	0.00350	0.00690	5	ENSPTRG00000016997	99
ENSG00000122008	ENST00000505975	0.00350	0.00690	5	ENSPTRG00000016997	99
ENSG00000122008	ENST00000508526	0.00350	0.00690	5	ENSPTRG00000016997	99
ENSG00000122008	ENST00000509126	0.00350	0.00690	5	ENSPTRG00000016997	99
ENSG00000122008	ENST00000507073	0.00350	0.00690	5	ENSPTRG00000016997	99
ENSG00000122008	ENST00000505069	0.00350	0.00690	5	ENSPTRG00000016997	99
ENSG00000122008	ENST00000502567	0.00350	0.00690	5	ENSPTRG00000016997	99
ENSG00000278318	ENST00000591289	0.01570	0.02100	19	ENSPTRG00000011116	88
ENSG00000278318	ENST00000613197	0.01570	0.02100	19	ENSPTRG00000011116	88
ENSG00000278318	ENST00000620012	0.01570	0.02100	19	ENSPTRG00000011116	88
ENSG00000278318	ENST00000614049	0.01570	0.02100	19	ENSPTRG00000011116	88
ENSG00000278318	ENST00000592308	0.01570	0.02100	19	ENSPTRG00000011116	88
ENSG00000197757	ENST00000504315	0.00000	0.00000	12	ENSPTRG00000022997	100
ENSG00000197757	ENST00000509328	0.00000	0.00000	12	ENSPTRG00000022997	100
ENSG00000197757	ENST00000394331	0.00000	0.00000	12	ENSPTRG00000022997	100
ENSG00000197757	ENST00000243108	0.00000	0.00000	12	ENSPTRG00000022997	100
ENSG00000168267	ENST00000376504			10		
ENSG00000123411	ENST00000262032	0.00000	0.00180	12	ENSPTRG00000005074	100
ENSG00000123411	ENST00000548601	0.00000	0.00180	12	ENSPTRG00000005074	100
ENSG00000123411	ENST00000550860	0.00000	0.00180	12	ENSPTRG00000005074	100
ENSG00000123411	ENST00000552689	0.00000	0.00180	12	ENSPTRG00000005074	100
ENSG00000123411	ENST00000549519	0.00000	0.00180	12	ENSPTRG00000005074	100
ENSG00000123411	ENST00000551103	0.00000	0.00180	12	ENSPTRG00000005074	100
ENSG00000123411	ENST00000547167	0.00000	0.00180	12	ENSPTRG00000005074	100
ENSG00000123411	ENST00000547791	0.00000	0.00180	12	ENSPTRG00000005074	100
ENSG00000123411	ENST00000547668	0.00000	0.00180	12	ENSPTRG00000005074	100
ENSG00000123411	ENST00000551701	0.00000	0.00180	12	ENSPTRG00000005074	100
ENSG00000123411	ENST00000551124	0.00000	0.00180	12	ENSPTRG00000005074	100
ENSG00000123411	ENST00000547556	0.00000	0.00180	12	ENSPTRG00000005074	100
ENSG00000123411	ENST00000431367	0.00000	0.00180	12	ENSPTRG00000005074	100
ENSG00000269343	ENST00000594328	0.11910	0.20630	19	ENSPTRG00000028867	77
ENSG00000269343	ENST00000442832	0.11910	0.20630	19	ENSPTRG00000028867	77
ENSG00000269343	ENST00000594901	0.11910	0.20630	19	ENSPTRG00000028867	77
ENSG00000123307	ENST00000242994	0.00150	0.02060	12	ENSPTRG00000005049	100
ENSG00000151379	ENST00000281047	0.00450	0.03260	2	ENSPTRG00000011679	99
ENSG00000110925	ENST00000228515	0.00190	0.00540	12	ENSPTRG00000004948	100
ENSG00000110925	ENST00000548206	0.00190	0.00540	12	ENSPTRG00000004948	100
ENSG00000110925	ENST00000548981	0.00190	0.00540	12	ENSPTRG00000004948	100
ENSG00000110925	ENST00000550533	0.00190	0.00540	12	ENSPTRG00000004948	100
ENSG00000110925	ENST00000552899	0.00190	0.00540	12	ENSPTRG00000004948	100
ENSG00000110925	ENST00000546935	0.00190	0.00540	12	ENSPTRG00000004948	100
ENSG00000110925	ENST00000552680	0.00190	0.00540	12	ENSPTRG00000004948	100
ENSG00000110925	ENST00000550461	0.00190	0.00540	12	ENSPTRG00000004948	100
ENSG00000100906	ENST00000216797	0.00140	0.00950	14	ENSPTRG00000006265	100
ENSG00000100906	ENST00000554001	0.00140	0.00950	14	ENSPTRG00000006265	100
ENSG00000100906	ENST00000557140	0.00140	0.00950	14	ENSPTRG00000006265	100
ENSG00000100906	ENST00000557389	0.00140	0.00950	14	ENSPTRG00000006265	100
ENSG00000100906	ENST00000555371	0.00140	0.00950	14	ENSPTRG00000006265	100
ENSG00000100906	ENST00000557100	0.00140	0.00950	14	ENSPTRG00000006265	100
ENSG00000100906	ENST00000556664	0.00140	0.00950	14	ENSPTRG00000006265	100
ENSG00000100906	ENST00000557459	0.00140	0.00950	14	ENSPTRG00000006265	100
ENSG00000100906	ENST00000555629	0.00140	0.00950	14	ENSPTRG00000006265	100
ENSG00000100906	ENST00000553342	0.00140	0.00950	14	ENSPTRG00000006265	100
ENSG00000198914	ENST00000361360			2		
ENSG00000130700	ENST00000252997	0.00100	0.03710	20	ENSPTRG00000013711	100
ENSG00000197128	ENST00000600175	0.00520	0.00690	19	ENSPTRG00000023014	99
ENSG00000197128	ENST00000601768	0.00520	0.00690	19	ENSPTRG00000023014	99
ENSG00000197128	ENST00000343280	0.00520	0.00690	19	ENSPTRG00000023014	99
ENSG00000197128	ENST00000427512	0.00520	0.00690	19	ENSPTRG00000023014	99
ENSG00000197128	ENST00000356584	0.00520	0.00690	19	ENSPTRG00000023014	99
ENSG00000197128	ENST00000425074	0.00520	0.00690	19	ENSPTRG00000023014	99
ENSG00000197128	ENST00000450712	0.00520	0.00690	19	ENSPTRG00000023014	99
ENSG00000197128	ENST00000610548	0.00520	0.00690	19	ENSPTRG00000023014	99
ENSG00000197128	ENST00000615214	0.00520	0.00690	19	ENSPTRG00000023014	99
ENSG00000198466	ENST00000339656	0.01560	0.04280	19	ENSPTRG00000022929	81
ENSG00000198466	ENST00000339656	0.01380	0.03430	19	ENSPTRG00000028866	97
ENSG00000198466	ENST00000484707	0.01560	0.04280	19	ENSPTRG00000022929	81
ENSG00000198466	ENST00000484707	0.01380	0.03430	19	ENSPTRG00000028866	97
ENSG00000198466	ENST00000423137	0.01560	0.04280	19	ENSPTRG00000022929	81
ENSG00000198466	ENST00000423137	0.01380	0.03430	19	ENSPTRG00000028866	97
ENSG00000198466	ENST00000419854	0.01560	0.04280	19	ENSPTRG00000022929	81
ENSG00000198466	ENST00000419854	0.01380	0.03430	19	ENSPTRG00000028866	97
ENSG00000198466	ENST00000596433	0.01560	0.04280	19	ENSPTRG00000022929	81
ENSG00000198466	ENST00000596433	0.01380	0.03430	19	ENSPTRG00000028866	97
ENSG00000198466	ENST00000536263	0.01560	0.04280	19	ENSPTRG00000022929	81
ENSG00000198466	ENST00000536263	0.01380	0.03430	19	ENSPTRG00000028866	97
ENSG00000117010	ENST00000372699	0.00510	0.00880	1	ENSPTRG00000000593	99
ENSG00000117010	ENST00000465152	0.00510	0.00880	1	ENSPTRG00000000593	99
ENSG00000117010	ENST00000372697	0.00510	0.00880	1	ENSPTRG00000000593	99
ENSG00000117010	ENST00000372696	0.00510	0.00880	1	ENSPTRG00000000593	99
ENSG00000117010	ENST00000493756	0.00510	0.00880	1	ENSPTRG00000000593	99
ENSG00000117010	ENST00000472043	0.00510	0.00880	1	ENSPTRG00000000593	99
ENSG00000141040	ENST00000395824			17		
ENSG00000141040	ENST00000395825			17		
ENSG00000141040	ENST00000498796			17		
ENSG00000141040	ENST00000578303			17		
ENSG00000141040	ENST00000448349			17		
ENSG00000141040	ENST00000461555			17		
ENSG00000131381	ENST00000253699	0.00370	0.00850	3	ENSPTRG00000014659	99
ENSG00000131381	ENST00000476527	0.00370	0.00850	3	ENSPTRG00000014659	99
ENSG00000131381	ENST00000426541	0.00370	0.00850	3	ENSPTRG00000014659	99
ENSG00000131381	ENST00000483098	0.00370	0.00850	3	ENSPTRG00000014659	99
ENSG00000131381	ENST00000449964	0.00370	0.00850	3	ENSPTRG00000014659	99
ENSG00000131381	ENST00000463214	0.00370	0.00850	3	ENSPTRG00000014659	99
ENSG00000131381	ENST00000441057	0.00370	0.00850	3	ENSPTRG00000014659	99
ENSG00000131381	ENST00000449050	0.00370	0.00850	3	ENSPTRG00000014659	99
ENSG00000131381	ENST00000507357	0.00370	0.00850	3	ENSPTRG00000014659	99
ENSG00000198911	ENST00000361204	0.00720	0.01540	22	ENSPTRG00000014439	99
ENSG00000198911	ENST00000424354	0.00720	0.01540	22	ENSPTRG00000014439	99
ENSG00000198911	ENST00000462539	0.00720	0.01540	22	ENSPTRG00000014439	99
ENSG00000198911	ENST00000464119	0.00720	0.01540	22	ENSPTRG00000014439	99
ENSG00000198911	ENST00000491541	0.00720	0.01540	22	ENSPTRG00000014439	99
ENSG00000198911	ENST00000463741	0.00720	0.01540	22	ENSPTRG00000014439	99
ENSG00000198911	ENST00000435061	0.00720	0.01540	22	ENSPTRG00000014439	99
ENSG00000198911	ENST00000490262	0.00720	0.01540	22	ENSPTRG00000014439	99
ENSG00000198911	ENST00000612482	0.00720	0.01540	22	ENSPTRG00000014439	99
ENSG00000106245	ENST00000403633	0.00000	0.00000	7	ENSPTRG00000019451	100
ENSG00000106245	ENST00000427499	0.00000	0.00000	7	ENSPTRG00000019451	100
ENSG00000106245	ENST00000496696	0.00000	0.00000	7	ENSPTRG00000019451	100
ENSG00000106245	ENST00000222969	0.00000	0.00000	7	ENSPTRG00000019451	100
ENSG00000106245	ENST00000473447	0.00000	0.00000	7	ENSPTRG00000019451	100
ENSG00000106245	ENST00000471813	0.00000	0.00000	7	ENSPTRG00000019451	100
ENSG00000106245	ENST00000456893	0.00000	0.00000	7	ENSPTRG00000019451	100
ENSG00000106245	ENST00000431419	0.00000	0.00000	7	ENSPTRG00000019451	100
ENSG00000106245	ENST00000466798	0.00000	0.00000	7	ENSPTRG00000019451	100
ENSG00000110244	ENST00000357780	0.00720	0.02060	11	ENSPTRG00000004314	98
ENSG00000126705	ENST00000247087	0.00170	0.01760	1	ENSPTRG00000000410	100
ENSG00000126705	ENST00000487743	0.00170	0.01760	1	ENSPTRG00000000410	100
ENSG00000126705	ENST00000490295	0.00170	0.01760	1	ENSPTRG00000000410	100
ENSG00000126705	ENST00000480033	0.00170	0.01760	1	ENSPTRG00000000410	100
ENSG00000126705	ENST00000374011	0.00170	0.01760	1	ENSPTRG00000000410	100
ENSG00000055609	ENST00000360104	0.00360	0.01130	7	ENSPTRG00000019892	98
ENSG00000055609	ENST00000558084	0.00360	0.01130	7	ENSPTRG00000019892	98
ENSG00000055609	ENST00000262189	0.00360	0.01130	7	ENSPTRG00000019892	98
ENSG00000055609	ENST00000424877	0.00360	0.01130	7	ENSPTRG00000019892	98
ENSG00000055609	ENST00000473186	0.00360	0.01130	7	ENSPTRG00000019892	98
ENSG00000055609	ENST00000485241	0.00360	0.01130	7	ENSPTRG00000019892	98
ENSG00000055609	ENST00000418061	0.00360	0.01130	7	ENSPTRG00000019892	98
ENSG00000055609	ENST00000558665	0.00360	0.01130	7	ENSPTRG00000019892	98
ENSG00000055609	ENST00000489110	0.00360	0.01130	7	ENSPTRG00000019892	98
ENSG00000055609	ENST00000418673	0.00360	0.01130	7	ENSPTRG00000019892	98
ENSG00000055609	ENST00000490130	0.00360	0.01130	7	ENSPTRG00000019892	98
ENSG00000055609	ENST00000452749	0.00360	0.01130	7	ENSPTRG00000019892	98
ENSG00000055609	ENST00000355193	0.00360	0.01130	7	ENSPTRG00000019892	98
ENSG00000005339	ENST00000262367	0.00040	0.00680	16	ENSPTRG00000007710	98
